QQQE,Date
16.827482223510742,2012-08-28 00:00:00-04:00
16.79686164855957,2012-08-29 00:00:00-04:00
16.634971618652344,2012-08-30 00:00:00-04:00
16.7093563079834,2012-08-31 00:00:00-04:00
16.7093563079834,2012-09-04 00:00:00-04:00
16.7093563079834,2012-09-05 00:00:00-04:00
16.980621337890625,2012-09-06 00:00:00-04:00
17.07688331604004,2012-09-07 00:00:00-04:00
17.07688331604004,2012-09-10 00:00:00-04:00
16.954374313354492,2012-09-11 00:00:00-04:00
16.985000610351562,2012-09-12 00:00:00-04:00
16.94999122619629,2012-09-13 00:00:00-04:00
17.33502197265625,2012-09-14 00:00:00-04:00
17.225645065307617,2012-09-17 00:00:00-04:00
17.225645065307617,2012-09-18 00:00:00-04:00
17.280664443969727,2012-09-19 00:00:00-04:00
17.280664443969727,2012-09-20 00:00:00-04:00
17.280664443969727,2012-09-21 00:00:00-04:00
17.1134033203125,2012-09-24 00:00:00-04:00
17.086990356445312,2012-09-25 00:00:00-04:00
17.086990356445312,2012-09-26 00:00:00-04:00
17.086990356445312,2012-09-27 00:00:00-04:00
17.086990356445312,2012-09-28 00:00:00-04:00
16.972545623779297,2012-10-01 00:00:00-04:00
16.972545623779297,2012-10-02 00:00:00-04:00
16.972545623779297,2012-10-03 00:00:00-04:00
16.972545623779297,2012-10-04 00:00:00-04:00
17.139814376831055,2012-10-05 00:00:00-04:00
17.139814376831055,2012-10-08 00:00:00-04:00
17.139814376831055,2012-10-09 00:00:00-04:00
16.721656799316406,2012-10-10 00:00:00-04:00
16.63362693786621,2012-10-11 00:00:00-04:00
16.63362693786621,2012-10-12 00:00:00-04:00
16.67763900756836,2012-10-15 00:00:00-04:00
16.87130355834961,2012-10-16 00:00:00-04:00
16.906526565551758,2012-10-17 00:00:00-04:00
16.783279418945312,2012-10-18 00:00:00-04:00
16.642425537109375,2012-10-19 00:00:00-04:00
16.642425537109375,2012-10-22 00:00:00-04:00
16.27269172668457,2012-10-23 00:00:00-04:00
16.27269172668457,2012-10-24 00:00:00-04:00
16.27269172668457,2012-10-25 00:00:00-04:00
16.39153289794922,2012-10-26 00:00:00-04:00
16.39153289794922,2012-10-31 00:00:00-04:00
16.457561492919922,2012-11-01 00:00:00-04:00
16.457561492919922,2012-11-02 00:00:00-04:00
16.66002655029297,2012-11-05 00:00:00-05:00
16.66002655029297,2012-11-06 00:00:00-05:00
16.66002655029297,2012-11-07 00:00:00-05:00
16.66002655029297,2012-11-08 00:00:00-05:00
16.27269172668457,2012-11-09 00:00:00-05:00
16.27269172668457,2012-11-12 00:00:00-05:00
16.24188804626465,2012-11-13 00:00:00-05:00
16.24188804626465,2012-11-14 00:00:00-05:00
16.24188804626465,2012-11-15 00:00:00-05:00
16.00859832763672,2012-11-16 00:00:00-05:00
16.246286392211914,2012-11-19 00:00:00-05:00
16.2814998626709,2012-11-20 00:00:00-05:00
16.2814998626709,2012-11-21 00:00:00-05:00
16.2814998626709,2012-11-23 00:00:00-05:00
16.549991607666016,2012-11-26 00:00:00-05:00
16.61602210998535,2012-11-27 00:00:00-05:00
16.4355525970459,2012-11-28 00:00:00-05:00
16.862510681152344,2012-11-29 00:00:00-05:00
16.862510681152344,2012-11-30 00:00:00-05:00
16.862510681152344,2012-12-03 00:00:00-05:00
16.862510681152344,2012-12-04 00:00:00-05:00
16.849306106567383,2012-12-05 00:00:00-05:00
16.849306106567383,2012-12-06 00:00:00-05:00
