HON,Date
0.7508701086044312,1962-09-06 00:00:00-04:00
0.7508701086044312,1962-09-07 00:00:00-04:00
0.7458809018135071,1962-09-10 00:00:00-04:00
0.7558591365814209,1962-09-11 00:00:00-04:00
0.7733210921287537,1962-09-12 00:00:00-04:00
0.7808048725128174,1962-09-13 00:00:00-04:00
0.778310239315033,1962-09-14 00:00:00-04:00
0.778310239315033,1962-09-17 00:00:00-04:00
0.7758163809776306,1962-09-18 00:00:00-04:00
0.778310239315033,1962-09-19 00:00:00-04:00
0.753364622592926,1962-09-20 00:00:00-04:00
0.753364622592926,1962-09-21 00:00:00-04:00
0.7433861494064331,1962-09-24 00:00:00-04:00
0.7633427381515503,1962-09-25 00:00:00-04:00
0.7458809018135071,1962-09-26 00:00:00-04:00
0.7408914566040039,1962-09-27 00:00:00-04:00
0.7433861494064331,1962-09-28 00:00:00-04:00
0.738396942615509,1962-10-01 00:00:00-04:00
0.7433861494064331,1962-10-02 00:00:00-04:00
0.7334080338478088,1962-10-03 00:00:00-04:00
0.7334080338478088,1962-10-04 00:00:00-04:00
0.7433861494064331,1962-10-05 00:00:00-04:00
0.7483758926391602,1962-10-08 00:00:00-04:00
0.7458809018135071,1962-10-09 00:00:00-04:00
0.7483758926391602,1962-10-10 00:00:00-04:00
0.7508701086044312,1962-10-11 00:00:00-04:00
0.7558591365814209,1962-10-12 00:00:00-04:00
0.7633427381515503,1962-10-15 00:00:00-04:00
0.7608484029769897,1962-10-16 00:00:00-04:00
0.7458809018135071,1962-10-17 00:00:00-04:00
0.7359023690223694,1962-10-18 00:00:00-04:00
0.7309136986732483,1962-10-19 00:00:00-04:00
0.7234296202659607,1962-10-22 00:00:00-04:00
0.6984841227531433,1962-10-23 00:00:00-04:00
0.7259241938591003,1962-10-24 00:00:00-04:00
0.7134518027305603,1962-10-25 00:00:00-04:00
0.7159458994865417,1962-10-26 00:00:00-04:00
0.7433861494064331,1962-10-29 00:00:00-05:00
0.7583531737327576,1962-10-30 00:00:00-05:00
0.7608484029769897,1962-10-31 00:00:00-05:00
0.7758163809776306,1962-11-01 00:00:00-05:00
0.7808048725128174,1962-11-02 00:00:00-05:00
0.7747480869293213,1962-11-05 00:00:00-05:00
0.7924134731292725,1962-11-07 00:00:00-05:00
0.8075549006462097,1962-11-08 00:00:00-05:00
0.8327918648719788,1962-11-09 00:00:00-05:00
0.8504568934440613,1962-11-12 00:00:00-05:00
0.830267608165741,1962-11-13 00:00:00-05:00
0.8277442455291748,1962-11-14 00:00:00-05:00
0.8277442455291748,1962-11-15 00:00:00-05:00
0.8353151082992554,1962-11-16 00:00:00-05:00
0.8454091548919678,1962-11-19 00:00:00-05:00
0.8479324579238892,1962-11-20 00:00:00-05:00
0.8655986189842224,1962-11-21 00:00:00-05:00
0.8731696009635925,1962-11-23 00:00:00-05:00
0.858026921749115,1962-11-26 00:00:00-05:00
0.8807396292686462,1962-11-27 00:00:00-05:00
0.8756926655769348,1962-11-28 00:00:00-05:00
0.8756926655769348,1962-11-29 00:00:00-05:00
0.8706456422805786,1962-11-30 00:00:00-05:00
