PEP,Date
0.3902955651283264,1973-06-01 00:00:00-04:00
0.3803498148918152,1973-06-04 00:00:00-04:00
0.3803498148918152,1973-06-05 00:00:00-04:00
0.3750340938568115,1973-06-06 00:00:00-04:00
0.3803498148918152,1973-06-07 00:00:00-04:00
0.38861826062202454,1973-06-08 00:00:00-04:00
0.3803498148918152,1973-06-11 00:00:00-04:00
0.3968867361545563,1973-06-12 00:00:00-04:00
0.3968867361545563,1973-06-13 00:00:00-04:00
0.3915712833404541,1973-06-14 00:00:00-04:00
0.38861826062202454,1973-06-15 00:00:00-04:00
0.3803498148918152,1973-06-18 00:00:00-04:00
0.3750340938568115,1973-06-19 00:00:00-04:00
0.3750340938568115,1973-06-20 00:00:00-04:00
0.3803498148918152,1973-06-21 00:00:00-04:00
0.3803498148918152,1973-06-22 00:00:00-04:00
0.3803498148918152,1973-06-25 00:00:00-04:00
0.38330283761024475,1973-06-26 00:00:00-04:00
0.38861826062202454,1973-06-27 00:00:00-04:00
0.38861826062202454,1973-06-28 00:00:00-04:00
0.38861826062202454,1973-06-29 00:00:00-04:00
0.38330283761024475,1973-07-02 00:00:00-04:00
0.38330283761024475,1973-07-03 00:00:00-04:00
0.3750340938568115,1973-07-05 00:00:00-04:00
0.3750340938568115,1973-07-06 00:00:00-04:00
0.3750340938568115,1973-07-09 00:00:00-04:00
0.3750340938568115,1973-07-10 00:00:00-04:00
0.3803498148918152,1973-07-11 00:00:00-04:00
0.38330283761024475,1973-07-12 00:00:00-04:00
0.3803498148918152,1973-07-13 00:00:00-04:00
0.38861826062202454,1973-07-16 00:00:00-04:00
0.3968867361545563,1973-07-17 00:00:00-04:00
0.3998395800590515,1973-07-18 00:00:00-04:00
0.3968867361545563,1973-07-19 00:00:00-04:00
0.38330283761024475,1973-07-20 00:00:00-04:00
0.38861826062202454,1973-07-23 00:00:00-04:00
0.3968867361545563,1973-07-24 00:00:00-04:00
0.3968867361545563,1973-07-25 00:00:00-04:00
0.3968867361545563,1973-07-26 00:00:00-04:00
0.3998395800590515,1973-07-27 00:00:00-04:00
0.40810802578926086,1973-07-30 00:00:00-04:00
0.402792364358902,1973-07-31 00:00:00-04:00
0.402792364358902,1973-08-01 00:00:00-04:00
0.3968867361545563,1973-08-02 00:00:00-04:00
0.3998395800590515,1973-08-03 00:00:00-04:00
0.3998395800590515,1973-08-06 00:00:00-04:00
0.3998395800590515,1973-08-07 00:00:00-04:00
0.3968867361545563,1973-08-08 00:00:00-04:00
0.3998395800590515,1973-08-09 00:00:00-04:00
0.3968867361545563,1973-08-10 00:00:00-04:00
0.3968867361545563,1973-08-13 00:00:00-04:00
0.3915712833404541,1973-08-14 00:00:00-04:00
0.38330283761024475,1973-08-15 00:00:00-04:00
0.38330283761024475,1973-08-16 00:00:00-04:00
0.3803498148918152,1973-08-17 00:00:00-04:00
0.3803498148918152,1973-08-20 00:00:00-04:00
0.3750340938568115,1973-08-21 00:00:00-04:00
0.3750340938568115,1973-08-22 00:00:00-04:00
0.3750340938568115,1973-08-23 00:00:00-04:00
0.3750340938568115,1973-08-24 00:00:00-04:00
0.3803498148918152,1973-08-27 00:00:00-04:00
0.3803498148918152,1973-08-28 00:00:00-04:00
0.38861826062202454,1973-08-29 00:00:00-04:00
0.38330283761024475,1973-08-30 00:00:00-04:00
0.38176167011260986,1973-08-31 00:00:00-04:00
0.3847256302833557,1973-09-04 00:00:00-04:00
0.38176167011260986,1973-09-05 00:00:00-04:00
0.3847256302833557,1973-09-06 00:00:00-04:00
