AEP,Date
0.9354910254478455,1962-12-07 00:00:00-05:00
0.9460020065307617,1962-12-10 00:00:00-05:00
0.9424980282783508,1962-12-11 00:00:00-05:00
0.9389938712120056,1962-12-12 00:00:00-05:00
0.9284837245941162,1962-12-13 00:00:00-05:00
0.91096431016922,1962-12-14 00:00:00-05:00
0.9179718494415283,1962-12-17 00:00:00-05:00
0.903957188129425,1962-12-18 00:00:00-05:00
0.9214754104614258,1962-12-19 00:00:00-05:00
0.9495058059692383,1962-12-20 00:00:00-05:00
0.9670241475105286,1962-12-21 00:00:00-05:00
0.9635208249092102,1962-12-24 00:00:00-05:00
0.9670241475105286,1962-12-26 00:00:00-05:00
0.9810389876365662,1962-12-27 00:00:00-05:00
0.9915503263473511,1962-12-28 00:00:00-05:00
0.9985576272010803,1962-12-31 00:00:00-05:00
1.002061367034912,1963-01-02 00:00:00-05:00
1.0090681314468384,1963-01-03 00:00:00-05:00
0.9950535297393799,1963-01-04 00:00:00-05:00
0.9810389876365662,1963-01-07 00:00:00-05:00
0.9880465269088745,1963-01-08 00:00:00-05:00
0.9845430254936218,1963-01-09 00:00:00-05:00
1.002061367034912,1963-01-10 00:00:00-05:00
1.0055650472640991,1963-01-11 00:00:00-05:00
0.9845430254936218,1963-01-14 00:00:00-05:00
0.9845430254936218,1963-01-15 00:00:00-05:00
0.9880465269088745,1963-01-16 00:00:00-05:00
0.9810389876365662,1963-01-17 00:00:00-05:00
0.9810389876365662,1963-01-18 00:00:00-05:00
0.9775350689888,1963-01-21 00:00:00-05:00
0.9880465269088745,1963-01-22 00:00:00-05:00
0.9915503263473511,1963-01-23 00:00:00-05:00
0.9635208249092102,1963-01-24 00:00:00-05:00
0.9950535297393799,1963-01-25 00:00:00-05:00
0.9810389876365662,1963-01-28 00:00:00-05:00
0.9915503263473511,1963-01-29 00:00:00-05:00
0.9705278873443604,1963-01-30 00:00:00-05:00
0.9810389876365662,1963-01-31 00:00:00-05:00
0.9810389876365662,1963-02-01 00:00:00-05:00
0.9740316867828369,1963-02-04 00:00:00-05:00
0.9537502527236938,1963-02-05 00:00:00-05:00
0.9677762389183044,1963-02-06 00:00:00-05:00
0.9572566747665405,1963-02-07 00:00:00-05:00
0.9467372894287109,1963-02-08 00:00:00-05:00
0.9642699956893921,1963-02-11 00:00:00-05:00
0.9677762389183044,1963-02-12 00:00:00-05:00
0.9747889637947083,1963-02-13 00:00:00-05:00
0.9818016290664673,1963-02-14 00:00:00-05:00
0.9747889637947083,1963-02-15 00:00:00-05:00
0.9747889637947083,1963-02-18 00:00:00-05:00
0.978295087814331,1963-02-19 00:00:00-05:00
0.9712821841239929,1963-02-20 00:00:00-05:00
0.9537502527236938,1963-02-21 00:00:00-05:00
0.9502439498901367,1963-02-25 00:00:00-05:00
0.9502439498901367,1963-02-26 00:00:00-05:00
0.9467372894287109,1963-02-27 00:00:00-05:00
0.9327113032341003,1963-02-28 00:00:00-05:00
0.9081672430038452,1963-03-01 00:00:00-05:00
0.9362182021141052,1963-03-04 00:00:00-05:00
0.9467372894287109,1963-03-05 00:00:00-05:00
0.9467372894287109,1963-03-06 00:00:00-05:00
0.9537502527236938,1963-03-07 00:00:00-05:00
0.9642699956893921,1963-03-08 00:00:00-05:00
0.9747889637947083,1963-03-11 00:00:00-05:00
0.9747889637947083,1963-03-12 00:00:00-05:00
0.9747889637947083,1963-03-13 00:00:00-05:00
0.9677762389183044,1963-03-14 00:00:00-05:00
0.9712821841239929,1963-03-15 00:00:00-05:00
0.9607637524604797,1963-03-18 00:00:00-05:00
0.9467372894287109,1963-03-19 00:00:00-05:00
0.9537502527236938,1963-03-20 00:00:00-05:00
0.9607637524604797,1963-03-21 00:00:00-05:00
0.9607637524604797,1963-03-22 00:00:00-05:00
0.9642699956893921,1963-03-25 00:00:00-05:00
0.9432312250137329,1963-03-26 00:00:00-05:00
0.9747889637947083,1963-03-27 00:00:00-05:00
0.9642699956893921,1963-03-28 00:00:00-05:00
0.9572566747665405,1963-03-29 00:00:00-05:00
0.978295087814331,1963-04-01 00:00:00-05:00
0.985307514667511,1963-04-02 00:00:00-05:00
0.9923217296600342,1963-04-03 00:00:00-05:00
1.002840280532837,1963-04-04 00:00:00-05:00
0.9993345737457275,1963-04-05 00:00:00-05:00
0.9958277344703674,1963-04-08 00:00:00-05:00
1.0063469409942627,1963-04-09 00:00:00-05:00
1.0238794088363647,1963-04-10 00:00:00-05:00
1.0098532438278198,1963-04-11 00:00:00-05:00
1.0063469409942627,1963-04-15 00:00:00-05:00
1.0168657302856445,1963-04-16 00:00:00-05:00
1.0133585929870605,1963-04-17 00:00:00-05:00
1.0203722715377808,1963-04-18 00:00:00-05:00
1.0238794088363647,1963-04-19 00:00:00-05:00
1.0098532438278198,1963-04-22 00:00:00-05:00
1.0098532438278198,1963-04-23 00:00:00-05:00
1.0168657302856445,1963-04-24 00:00:00-05:00
1.0238794088363647,1963-04-25 00:00:00-05:00
1.0168657302856445,1963-04-26 00:00:00-05:00
1.0133585929870605,1963-04-29 00:00:00-04:00
1.0203722715377808,1963-04-30 00:00:00-04:00
1.0238794088363647,1963-05-01 00:00:00-04:00
1.0379048585891724,1963-05-02 00:00:00-04:00
1.0379048585891724,1963-05-03 00:00:00-04:00
1.0379048585891724,1963-05-06 00:00:00-04:00
1.021117091178894,1963-05-07 00:00:00-04:00
1.0386624336242676,1963-05-08 00:00:00-04:00
1.031644344329834,1963-05-09 00:00:00-04:00
1.031644344329834,1963-05-10 00:00:00-04:00
1.042171835899353,1963-05-13 00:00:00-04:00
1.0246264934539795,1963-05-14 00:00:00-04:00
1.0526984930038452,1963-05-15 00:00:00-04:00
1.0491894483566284,1963-05-16 00:00:00-04:00
1.045681118965149,1963-05-17 00:00:00-04:00
1.045681118965149,1963-05-20 00:00:00-04:00
1.0386624336242676,1963-05-21 00:00:00-04:00
1.01409912109375,1963-05-22 00:00:00-04:00
1.0281351804733276,1963-05-23 00:00:00-04:00
1.0176087617874146,1963-05-24 00:00:00-04:00
1.0070821046829224,1963-05-27 00:00:00-04:00
1.0105905532836914,1963-05-28 00:00:00-04:00
1.0000640153884888,1963-05-29 00:00:00-04:00
1.0000640153884888,1963-05-31 00:00:00-04:00
0.9930458664894104,1963-06-03 00:00:00-04:00
0.9965535402297974,1963-06-04 00:00:00-04:00
0.9860277771949768,1963-06-05 00:00:00-04:00
0.9790089726448059,1963-06-06 00:00:00-04:00
0.9755007028579712,1963-06-07 00:00:00-04:00
0.9930458664894104,1963-06-10 00:00:00-04:00
1.0105905532836914,1963-06-11 00:00:00-04:00
1.0105905532836914,1963-06-12 00:00:00-04:00
1.0000640153884888,1963-06-13 00:00:00-04:00
1.0105905532836914,1963-06-14 00:00:00-04:00
1.0105905532836914,1963-06-17 00:00:00-04:00
1.0000640153884888,1963-06-18 00:00:00-04:00
1.0035730600357056,1963-06-19 00:00:00-04:00
1.0105905532836914,1963-06-20 00:00:00-04:00
1.0105905532836914,1963-06-21 00:00:00-04:00
1.0000640153884888,1963-06-24 00:00:00-04:00
1.0000640153884888,1963-06-25 00:00:00-04:00
0.982519268989563,1963-06-26 00:00:00-04:00
0.9895374178886414,1963-06-27 00:00:00-04:00
1.0070821046829224,1963-06-28 00:00:00-04:00
1.0000640153884888,1963-07-01 00:00:00-04:00
1.01409912109375,1963-07-02 00:00:00-04:00
1.0176087617874146,1963-07-03 00:00:00-04:00
1.0176087617874146,1963-07-05 00:00:00-04:00
1.01409912109375,1963-07-08 00:00:00-04:00
1.0176087617874146,1963-07-09 00:00:00-04:00
1.0176087617874146,1963-07-10 00:00:00-04:00
1.0246264934539795,1963-07-11 00:00:00-04:00
1.031644344329834,1963-07-12 00:00:00-04:00
1.0246264934539795,1963-07-15 00:00:00-04:00
1.0246264934539795,1963-07-16 00:00:00-04:00
1.0246264934539795,1963-07-17 00:00:00-04:00
1.031644344329834,1963-07-18 00:00:00-04:00
1.0281351804733276,1963-07-19 00:00:00-04:00
1.031644344329834,1963-07-22 00:00:00-04:00
1.0281351804733276,1963-07-23 00:00:00-04:00
1.0386624336242676,1963-07-24 00:00:00-04:00
1.0386624336242676,1963-07-25 00:00:00-04:00
1.0562076568603516,1963-07-26 00:00:00-04:00
1.0526984930038452,1963-07-29 00:00:00-04:00
1.066735029220581,1963-07-30 00:00:00-04:00
1.045681118965149,1963-07-31 00:00:00-04:00
1.0526984930038452,1963-08-01 00:00:00-04:00
1.0491894483566284,1963-08-02 00:00:00-04:00
1.0526984930038452,1963-08-05 00:00:00-04:00
1.0562076568603516,1963-08-06 00:00:00-04:00
1.045681118965149,1963-08-07 00:00:00-04:00
1.0562076568603516,1963-08-08 00:00:00-04:00
1.0702438354492188,1963-08-09 00:00:00-04:00
1.08077073097229,1963-08-12 00:00:00-04:00
1.0702438354492188,1963-08-13 00:00:00-04:00
1.08077073097229,1963-08-14 00:00:00-04:00
1.0737528800964355,1963-08-15 00:00:00-04:00
1.0597162246704102,1963-08-16 00:00:00-04:00
1.0562076568603516,1963-08-19 00:00:00-04:00
1.0597162246704102,1963-08-20 00:00:00-04:00
1.0597162246704102,1963-08-21 00:00:00-04:00
1.0597162246704102,1963-08-22 00:00:00-04:00
1.0632258653640747,1963-08-23 00:00:00-04:00
1.0632258653640747,1963-08-26 00:00:00-04:00
1.0597162246704102,1963-08-27 00:00:00-04:00
1.0597162246704102,1963-08-28 00:00:00-04:00
1.0632258653640747,1963-08-29 00:00:00-04:00
