CEG,Date
77.08602142333984,2023-03-07 00:00:00-05:00
77.25423431396484,2023-03-08 00:00:00-05:00
77.81828308105469,2023-03-09 00:00:00-05:00
76.73966979980469,2023-03-10 00:00:00-05:00
76.29436492919922,2023-03-13 00:00:00-04:00
77.1156997680664,2023-03-14 00:00:00-04:00
76.52196502685547,2023-03-15 00:00:00-04:00
77.61048126220703,2023-03-16 00:00:00-04:00
75.96782684326172,2023-03-17 00:00:00-04:00
76.19541931152344,2023-03-20 00:00:00-04:00
75.72042846679688,2023-03-21 00:00:00-04:00
73.64237213134766,2023-03-22 00:00:00-04:00
72.63304138183594,2023-03-23 00:00:00-04:00
72.67262268066406,2023-03-24 00:00:00-04:00
74.4834976196289,2023-03-27 00:00:00-04:00
74.72099304199219,2023-03-28 00:00:00-04:00
75.08712005615234,2023-03-29 00:00:00-04:00
76.01730346679688,2023-03-30 00:00:00-04:00
77.67974853515625,2023-03-31 00:00:00-04:00
75.81939697265625,2023-04-03 00:00:00-04:00
75.22565460205078,2023-04-04 00:00:00-04:00
75.70064544677734,2023-04-05 00:00:00-04:00
76.15583801269531,2023-04-06 00:00:00-04:00
76.52196502685547,2023-04-10 00:00:00-04:00
76.61103057861328,2023-04-11 00:00:00-04:00
76.00740051269531,2023-04-12 00:00:00-04:00
76.33395385742188,2023-04-13 00:00:00-04:00
75.63137817382812,2023-04-14 00:00:00-04:00
74.25590515136719,2023-04-17 00:00:00-04:00
73.70175170898438,2023-04-18 00:00:00-04:00
73.96893310546875,2023-04-19 00:00:00-04:00
75.67095947265625,2023-04-20 00:00:00-04:00
75.7501220703125,2023-04-21 00:00:00-04:00
76.48239135742188,2023-04-24 00:00:00-04:00
76.12615966796875,2023-04-25 00:00:00-04:00
75.06732940673828,2023-04-26 00:00:00-04:00
75.94803619384766,2023-04-27 00:00:00-04:00
76.59124755859375,2023-04-28 00:00:00-04:00
76.24490356445312,2023-05-01 00:00:00-04:00
75.98762512207031,2023-05-02 00:00:00-04:00
75.71054077148438,2023-05-03 00:00:00-04:00
77.76879119873047,2023-05-04 00:00:00-04:00
78.6594009399414,2023-05-05 00:00:00-04:00
77.8875503540039,2023-05-08 00:00:00-04:00
78.12503814697266,2023-05-09 00:00:00-04:00
78.62476348876953,2023-05-10 00:00:00-04:00
78.57213592529297,2023-05-11 00:00:00-04:00
79.29708099365234,2023-05-12 00:00:00-04:00
79.71416473388672,2023-05-15 00:00:00-04:00
78.45297241210938,2023-05-16 00:00:00-04:00
79.83333587646484,2023-05-17 00:00:00-04:00
80.83634185791016,2023-05-18 00:00:00-04:00
81.73011779785156,2023-05-19 00:00:00-04:00
82.95159149169922,2023-05-22 00:00:00-04:00
83.45806884765625,2023-05-23 00:00:00-04:00
82.73311614990234,2023-05-24 00:00:00-04:00
82.17699432373047,2023-05-25 00:00:00-04:00
83.26937866210938,2023-05-26 00:00:00-04:00
83.12041473388672,2023-05-30 00:00:00-04:00
83.43820190429688,2023-05-31 00:00:00-04:00
88.2645492553711,2023-06-01 00:00:00-04:00
86.93382263183594,2023-06-02 00:00:00-04:00
86.90403747558594,2023-06-05 00:00:00-04:00
88.92991638183594,2023-06-06 00:00:00-04:00
90.18118286132812,2023-06-07 00:00:00-04:00
91.66087341308594,2023-06-08 00:00:00-04:00
92.6440200805664,2023-06-09 00:00:00-04:00
93.100830078125,2023-06-12 00:00:00-04:00
93.59735870361328,2023-06-13 00:00:00-04:00
92.55463409423828,2023-06-14 00:00:00-04:00
92.81283569335938,2023-06-15 00:00:00-04:00
92.24678039550781,2023-06-16 00:00:00-04:00
91.35301208496094,2023-06-20 00:00:00-04:00
89.87332916259766,2023-06-21 00:00:00-04:00
88.63198852539062,2023-06-22 00:00:00-04:00
89.73430633544922,2023-06-23 00:00:00-04:00
90.00243377685547,2023-06-26 00:00:00-04:00
90.22090148925781,2023-06-27 00:00:00-04:00
89.92298889160156,2023-06-28 00:00:00-04:00
90.24076843261719,2023-06-29 00:00:00-04:00
90.91606140136719,2023-06-30 00:00:00-04:00
90.96571350097656,2023-07-03 00:00:00-04:00
91.5019760131836,2023-07-05 00:00:00-04:00
90.369873046875,2023-07-06 00:00:00-04:00
90.69758605957031,2023-07-07 00:00:00-04:00
92.95186614990234,2023-07-10 00:00:00-04:00
93.70660400390625,2023-07-11 00:00:00-04:00
95.39482879638672,2023-07-12 00:00:00-04:00
94.61029815673828,2023-07-13 00:00:00-04:00
94.34217071533203,2023-07-14 00:00:00-04:00
95.51399993896484,2023-07-17 00:00:00-04:00
94.7096176147461,2023-07-18 00:00:00-04:00
94.07404327392578,2023-07-19 00:00:00-04:00
96.21907806396484,2023-07-20 00:00:00-04:00
95.93109130859375,2023-07-21 00:00:00-04:00
95.88143920898438,2023-07-24 00:00:00-04:00
96.84471893310547,2023-07-25 00:00:00-04:00
96.66596984863281,2023-07-26 00:00:00-04:00
94.7592544555664,2023-07-27 00:00:00-04:00
95.0770492553711,2023-07-28 00:00:00-04:00
95.98075103759766,2023-07-31 00:00:00-04:00
95.6331787109375,2023-08-01 00:00:00-04:00
94.88836669921875,2023-08-02 00:00:00-04:00
100.43965148925781,2023-08-03 00:00:00-04:00
103.22026824951172,2023-08-04 00:00:00-04:00
103.03158569335938,2023-08-07 00:00:00-04:00
104.08423614501953,2023-08-08 00:00:00-04:00
104.38216400146484,2023-08-09 00:00:00-04:00
104.98794555664062,2023-08-10 00:00:00-04:00
106.10514831542969,2023-08-11 00:00:00-04:00
106.54327392578125,2023-08-14 00:00:00-04:00
105.78651428222656,2023-08-15 00:00:00-04:00
104.6513900756836,2023-08-16 00:00:00-04:00
104.37257385253906,2023-08-17 00:00:00-04:00
104.32279205322266,2023-08-18 00:00:00-04:00
105.65706634521484,2023-08-21 00:00:00-04:00
105.80643463134766,2023-08-22 00:00:00-04:00
107.97713470458984,2023-08-23 00:00:00-04:00
106.46361541748047,2023-08-24 00:00:00-04:00
105.41809844970703,2023-08-25 00:00:00-04:00
104.92023468017578,2023-08-28 00:00:00-04:00
105.08950805664062,2023-08-29 00:00:00-04:00
105.28865051269531,2023-08-30 00:00:00-04:00
103.71540069580078,2023-08-31 00:00:00-04:00
106.83203887939453,2023-09-01 00:00:00-04:00
105.59733581542969,2023-09-05 00:00:00-04:00
106.184814453125,2023-09-06 00:00:00-04:00
108.07669830322266,2023-09-07 00:00:00-04:00
108.17627716064453,2023-09-08 00:00:00-04:00
109.51055908203125,2023-09-11 00:00:00-04:00
108.03687286376953,2023-09-12 00:00:00-04:00
108.80358123779297,2023-09-13 00:00:00-04:00
111.97996520996094,2023-09-14 00:00:00-04:00
109.46076965332031,2023-09-15 00:00:00-04:00
110.2673110961914,2023-09-18 00:00:00-04:00
110.06816101074219,2023-09-19 00:00:00-04:00
109.65990447998047,2023-09-20 00:00:00-04:00
109.4707260131836,2023-09-21 00:00:00-04:00
109.88893127441406,2023-09-22 00:00:00-04:00
111.73103332519531,2023-09-25 00:00:00-04:00
108.02690887451172,2023-09-26 00:00:00-04:00
110.27726745605469,2023-09-27 00:00:00-04:00
108.8533706665039,2023-09-28 00:00:00-04:00
108.6144027709961,2023-09-29 00:00:00-04:00
104.28296661376953,2023-10-02 00:00:00-04:00
104.44227600097656,2023-10-03 00:00:00-04:00
105.70686340332031,2023-10-04 00:00:00-04:00
107.41951751708984,2023-10-05 00:00:00-04:00
109.69973754882812,2023-10-06 00:00:00-04:00
110.90457916259766,2023-10-09 00:00:00-04:00
112.51766204833984,2023-10-10 00:00:00-04:00
114.57882690429688,2023-10-11 00:00:00-04:00
115.22605895996094,2023-10-12 00:00:00-04:00
113.20471954345703,2023-10-13 00:00:00-04:00
116.33131408691406,2023-10-16 00:00:00-04:00
116.64994812011719,2023-10-17 00:00:00-04:00
115.5745620727539,2023-10-18 00:00:00-04:00
113.80215454101562,2023-10-19 00:00:00-04:00
111.62150573730469,2023-10-20 00:00:00-04:00
111.6314697265625,2023-10-23 00:00:00-04:00
113.78224182128906,2023-10-24 00:00:00-04:00
111.55180358886719,2023-10-25 00:00:00-04:00
112.23886108398438,2023-10-26 00:00:00-04:00
110.30714416503906,2023-10-27 00:00:00-04:00
112.54753875732422,2023-10-30 00:00:00-04:00
112.43800354003906,2023-10-31 00:00:00-04:00
114.3597640991211,2023-11-01 00:00:00-04:00
116.68978118896484,2023-11-02 00:00:00-04:00
116.5702896118164,2023-11-03 00:00:00-04:00
