QQQE,Date
28.942920684814453,2014-11-26
29.096439361572266,2014-11-28
28.825523376464844,2014-12-01
28.947431564331055,2014-12-02
29.114501953125,2014-12-03
28.979040145874023,2014-12-04
29.069345474243164,2014-12-05
28.82100486755371,2014-12-08
28.902284622192383,2014-12-09
28.46881866455078,2014-12-10
28.608787536621094,2014-12-11
28.360450744628906,2014-12-12
28.152738571166992,2014-12-15
27.85022735595703,2014-12-16
28.06243896484375,2014-12-17
28.85261344909668,2014-12-18
28.98356056213379,2014-12-19
29.096439361572266,2014-12-22
29.125438690185547,2014-12-23
29.166217803955078,2014-12-24
29.26589584350586,2014-12-26
29.261371612548828,2014-12-29
29.08465576171875,2014-12-30
28.85357666015625,2014-12-31
28.79467010498047,2015-01-02
28.368755340576172,2015-01-05
27.93378448486328,2015-01-06
28.260013580322266,2015-01-07
28.799203872680664,2015-01-08
28.57265281677246,2015-01-09
28.300790786743164,2015-01-12
28.201114654541016,2015-01-13
27.997211456298828,2015-01-14
27.6845703125,2015-01-15
28.12407684326172,2015-01-16
28.241891860961914,2015-01-20
28.40500259399414,2015-01-21
28.83997917175293,2015-01-22
28.83997917175293,2015-01-23
28.898889541625977,2015-01-26
28.454843521118164,2015-01-27
28.146739959716797,2015-01-28
28.341571807861328,2015-01-29
27.93378448486328,2015-01-30
28.21016502380371,2015-02-02
28.694990158081055,2015-02-03
28.595308303833008,2015-02-04
28.84451675415039,2015-02-05
28.667800903320312,2015-02-06
28.545467376708984,2015-02-09
28.971385955810547,2015-02-10
28.962326049804688,2015-02-11
29.401838302612305,2015-02-12
29.678218841552734,2015-02-13
29.632915496826172,2015-02-17
29.632915496826172,2015-02-18
29.832277297973633,2015-02-19
30.05430793762207,2015-02-20
29.945547103881836,2015-02-23
29.99539566040039,2015-02-24
30.027109146118164,2015-02-25
30.081483840942383,2015-02-26
30.08601188659668,2015-02-27
30.34881591796875,2015-03-02
30.144912719726562,2015-03-03
29.99539566040039,2015-03-04
30.135854721069336,2015-03-05
29.718997955322266,2015-03-06
29.81415557861328,2015-03-09
29.329328536987305,2015-03-10
29.26589584350586,2015-03-11
29.564956665039062,2015-03-12
29.41543197631836,2015-03-13
29.841341018676758,2015-03-16
29.773366928100586,2015-03-17
30.040700912475586,2015-03-18
30.126792907714844,2015-03-19
30.412250518798828,2015-03-20
30.289920806884766,2015-03-23
30.12883186340332,2015-03-24
29.4255313873291,2015-03-25
29.212261199951172,2015-03-26
29.5071964263916,2015-03-27
29.870189666748047,2015-03-30
29.629711151123047,2015-03-31
29.361997604370117,2015-04-01
29.538957595825195,2015-04-02
29.68869400024414,2015-04-06
29.734073638916016,2015-04-07
29.874736785888672,2015-04-08
30.106143951416016,2015-04-09
30.228662490844727,2015-04-10
30.10161018371582,2015-04-13
30.006311416625977,2015-04-14
30.215044021606445,2015-04-15
30.17420196533203,2015-04-16
29.78851890563965,2015-04-17
30.087987899780273,2015-04-20
30.34662628173828,2015-04-21
30.45098876953125,2015-04-22
30.555347442626953,2015-04-23
30.559892654418945,2015-04-24
30.364776611328125,2015-04-27
30.333017349243164,2015-04-28
30.205965042114258,2015-04-29
29.793062210083008,2015-04-30
30.215044021606445,2015-05-01
30.29672622680664,2015-05-04
29.833898544311523,2015-05-05
29.675092697143555,2015-05-06
29.8248291015625,2015-05-07
30.083452224731445,2015-05-08
30.03354263305664,2015-05-11
29.924644470214844,2015-05-12
29.920103073120117,2015-05-13
30.29672622680664,2015-05-14
30.337560653686523,2015-05-15
30.478219985961914,2015-05-18
30.405620574951172,2015-05-19
30.351163864135742,2015-05-20
30.469141006469727,2015-05-21
30.469141006469727,2015-05-22
30.137901306152344,2015-05-26
30.614337921142578,2015-05-27
30.532672882080078,2015-05-28
30.43283462524414,2015-05-29
30.5190486907959,2015-06-01
30.441917419433594,2015-06-02
30.500898361206055,2015-06-03
30.269487380981445,2015-06-04
30.319393157958984,2015-06-05
30.0153865814209,2015-06-08
29.974557876586914,2015-06-09
30.3557071685791,2015-06-10
30.34209632873535,2015-06-11
30.137901306152344,2015-06-12
29.99724769592285,2015-06-15
30.178735733032227,2015-06-16
30.305797576904297,2015-06-17
30.732318878173828,2015-06-18
30.66425895690918,2015-06-19
30.795839309692383,2015-06-22
30.733552932739258,2015-06-23
30.478954315185547,2015-06-24
30.42894172668457,2015-06-25
30.17889404296875,2015-06-26
29.49239158630371,2015-06-29
29.615144729614258,2015-06-30
29.719717025756836,2015-07-01
29.792448043823242,2015-07-02
29.64242172241211,2015-07-06
29.78791046142578,2015-07-07
29.251434326171875,2015-07-08
29.342361450195312,2015-07-09
29.719717025756836,2015-07-10
30.11524772644043,2015-07-13
30.24709701538086,2015-07-14
30.14706039428711,2015-07-15
30.424392700195312,2015-07-16
30.4516658782959,2015-07-17
30.433500289916992,2015-07-20
30.392576217651367,2015-07-21
30.28801727294922,2015-07-22
30.292556762695312,2015-07-23
29.910661697387695,2015-07-24
29.592403411865234,2015-07-27
29.951580047607422,2015-07-28
30.183427810668945,2015-07-29
30.333471298217773,2015-07-30
30.28801727294922,2015-07-31
30.19252586364746,2015-08-03
30.292556762695312,2015-08-04
30.524429321289062,2015-08-05
29.942481994628906,2015-08-06
29.919750213623047,2015-08-07
30.278926849365234,2015-08-10
29.892471313476562,2015-08-11
29.915210723876953,2015-08-12
29.824283599853516,2015-08-13
29.815189361572266,2015-08-14
30.110700607299805,2015-08-17
29.906108856201172,2015-08-18
29.669700622558594,2015-08-19
28.864990234375,2015-08-20
27.919340133666992,2015-08-21
26.85548973083496,2015-08-24
26.910045623779297,2015-08-25
27.782955169677734,2015-08-26
28.39671516418457,2015-08-27
28.546743392944336,2015-08-28
28.287599563598633,2015-08-31
27.48288345336914,2015-09-01
28.010269165039062,2015-09-02
28.019363403320312,2015-09-03
27.655654907226562,2015-09-04
28.405803680419922,2015-09-08
28.14665985107422,2015-09-09
28.21940040588379,2015-09-10
28.364883422851562,2015-09-11
28.24213409423828,2015-09-14
28.62858009338379,2015-09-15
28.814977645874023,2015-09-16
28.78769874572754,2015-09-17
28.373987197875977,2015-09-18
28.383075714111328,2015-09-21
27.823869705200195,2015-09-22
27.737483978271484,2015-09-23
27.601097106933594,2015-09-24
27.46470069885254,2015-09-25
26.62362289428711,2015-09-28
26.605432510375977,2015-09-29
27.214651107788086,2015-09-30
27.146461486816406,2015-10-01
27.746580123901367,2015-10-02
28.24213409423828,2015-10-05
28.09210777282715,2015-10-06
28.319425582885742,2015-10-07
28.555830001831055,2015-10-08
28.619489669799805,2015-10-09
28.646760940551758,2015-10-12
28.3421573638916,2015-10-13
28.5103702545166,2015-10-14
28.814977645874023,2015-10-15
28.905908584594727,2015-10-16
28.951374053955078,2015-10-19
28.887725830078125,2015-10-20
28.705867767333984,2015-10-21
29.328718185424805,2015-10-22
29.637880325317383,2015-10-23
29.610591888427734,2015-10-26
29.610591888427734,2015-10-27
29.7606258392334,2015-10-28
29.60150909423828,2015-10-29
29.710613250732422,2015-10-30
29.919750213623047,2015-11-02
30.0379581451416,2015-11-03
29.901567459106445,2015-11-04
29.833370208740234,2015-11-05
29.85610580444336,2015-11-06
29.556047439575195,2015-11-09
29.501497268676758,2015-11-10
29.41965103149414,2015-11-11
29.137771606445312,2015-11-12
28.660402297973633,2015-11-13
29.037752151489258,2015-11-16
29.12413787841797,2015-11-17
29.551490783691406,2015-11-18
29.569679260253906,2015-11-19
29.669700622558594,2015-11-20
29.574228286743164,2015-11-23
29.610591888427734,2015-11-24
29.765174865722656,2015-11-25
29.815189361572266,2015-11-27
29.810638427734375,2015-11-30
30.11524772644043,2015-12-01
29.915210723876953,2015-12-02
29.36963653564453,2015-12-03
29.96522331237793,2015-12-04
29.956117630004883,2015-12-07
29.937936782836914,2015-12-08
29.528757095336914,2015-12-09
29.70151710510254,2015-12-10
29.083215713500977,2015-12-11
29.11958885192871,2015-12-14
29.528757095336914,2015-12-15
29.93338966369629,2015-12-16
29.433292388916016,2015-12-17
28.983198165893555,2015-12-18
29.274173736572266,2015-12-21
29.494293212890625,2015-12-22
29.71714973449707,2015-12-23
29.789915084838867,2015-12-24
29.648929595947266,2015-12-28
30.049163818359375,2015-12-29
29.81265640258789,2015-12-30
29.52613639831543,2015-12-31
28.943973541259766,2016-01-04
28.948522567749023,2016-01-05
28.548294067382812,2016-01-06
27.816057205200195,2016-01-07
27.461299896240234,2016-01-08
27.424915313720703,2016-01-11
27.73872947692871,2016-01-12
26.71541404724121,2016-01-13
